Country,Category,Year,value
Latvia,Clothing and footwear,2021,5.373892522149556
Latvia,"Housing, Water, Electricity, Gas and Other Fuels",2021,15.689686206275875
Latvia,"Furnishings, household equipment and routine household maintenance",2021,4.246915061698766
Latvia,Health,2021,5.944881102377952
Latvia,Transport,2021,13.058738825223495
Latvia,Communication,2021,3.620927581448371
Latvia,Recreation and culture,2021,7.4038519229615405
Latvia,Education,2021,1.22797544049119
Latvia,Restaurants and hotels,2021,5.016899662006759
Latvia,Miscellaneous goods and services,2021,4.469910601787964
Lithuania,Food and non-alcoholic beverages,2021,20.56320563205632
Lithuania,"Alcoholic Beverages, Tobacco, and Narcotics",2021,7.375073750737507
Lithuania,Clothing and footwear,2021,6.760067600676006
Lithuania,"Housing, Water, Electricity, Gas and Other Fuels",2021,11.093110931109312
Lithuania,"Furnishings, household equipment and routine household maintenance",2021,8.072080720807207
Lithuania,Health,2021,6.998069980699808
Lithuania,Transport,2021,13.262132621326215
Lithuania,Communication,2021,3.2890328903289032
Lithuania,Recreation and culture,2021,7.999079990799908
Lithuania,Education,2021,1.3570135701357013
Lithuania,Restaurants and hotels,2021,4.793047930479305
Lithuania,Miscellaneous goods and services,2021,8.438084380843808
Luxembourg,Food and non-alcoholic beverages,2021,13.750000000000002
Luxembourg,"Alcoholic Beverages, Tobacco, and Narcotics",2021,10.86
Luxembourg,Clothing and footwear,2021,6.220000000000001
Luxembourg,"Housing, Water, Electricity, Gas and Other Fuels",2021,12.76
Luxembourg,"Furnishings, household equipment and routine household maintenance",2021,6.83
Luxembourg,Health,2021,2.73
Luxembourg,Transport,2021,17.07
Luxembourg,Communication,2021,1.7000000000000002
Luxembourg,Recreation and culture,2021,6.18
Luxembourg,Education,2021,1.26
Luxembourg,Restaurants and hotels,2021,6.9
Luxembourg,Miscellaneous goods and services,2021,13.74
Malta,Food and non-alcoholic beverages,2021,18.113181131811317
Malta,"Alcoholic Beverages, Tobacco, and Narcotics",2021,4.015040150401504
Malta,Clothing and footwear,2021,4.297042970429704
Malta,"Housing, Water, Electricity, Gas and Other Fuels",2021,10.23810238102381
Malta,"Furnishings, household equipment and routine household maintenance",2021,8.81508815088151
Malta,Health,2021,4.806048060480605
Malta,Transport,2021,12.356123561235613
Malta,Communication,2021,3.897038970389704
Malta,Recreation and culture,2021,7.784077840778409
Malta,Education,2021,2.7230272302723026
Malta,Restaurants and hotels,2021,14.452144521445215
Malta,Miscellaneous goods and services,2021,8.50308503085031
Netherlands,Food and non-alcoholic beverages,2021,16.05
Netherlands,"Alcoholic Beverages, Tobacco, and Narcotics",2021,3.678
Netherlands,Clothing and footwear,2021,6.35
Netherlands,"Housing, Water, Electricity, Gas and Other Fuels",2021,16.538999999999998
Netherlands,"Furnishings, household equipment and routine household maintenance",2021,8.595
Netherlands,Health,2021,2.4219999999999997
Netherlands,Transport,2021,12.769
Netherlands,Communication,2021,3.2390000000000003
Netherlands,Recreation and culture,2021,10.120999999999999
Netherlands,Education,2021,0.845
Netherlands,Restaurants and hotels,2021,7.379999999999999
Netherlands,Miscellaneous goods and services,2021,12.012
Norway,Food and non-alcoholic beverages,2021,15.918
Norway,"Alcoholic Beverages, Tobacco, and Narcotics",2021,5.481
Norway,Clothing and footwear,2021,6.034999999999999
Norway,"Housing, Water, Electricity, Gas and Other Fuels",2021,11.481
Norway,"Furnishings, household equipment and routine household maintenance",2021,8.546999999999999
Norway,Health,2021,3.7689999999999992
Norway,Transport,2021,16.875999999999998
Norway,Communication,2021,3.1579999999999995
Norway,Recreation and culture,2021,12.163999999999998
Norway,Education,2021,0.5439999999999999
Norway,Restaurants and hotels,2021,6.693999999999998
Norway,Miscellaneous goods and services,2021,9.332999999999998
Poland,Food and non-alcoholic beverages,2021,18.576185761857616
Poland,"Alcoholic Beverages, Tobacco, and Narcotics",2021,6.384063840638407
Poland,Clothing and footwear,2021,4.723047230472304
Poland,"Housing, Water, Electricity, Gas and Other Fuels",2021,18.141181411814117
Poland,"Furnishings, household equipment and routine household maintenance",2021,6.405064050640506
Poland,Health,2021,6.508065080650806
Poland,Transport,2021,11.98911989119891
Poland,Communication,2021,2.621026210262103
Poland,Recreation and culture,2021,8.138081380813809
Poland,Education,2021,0.977009770097701
Poland,Restaurants and hotels,2021,3.7920379203792036
Poland,Miscellaneous goods and services,2021,11.745117451174512
Portugal,Food and non-alcoholic beverages,2021,22.006999999999994
Portugal,"Alcoholic Beverages, Tobacco, and Narcotics",2021,4.166999999999999
Portugal,Clothing and footwear,2021,5.3969999999999985
Portugal,"Housing, Water, Electricity, Gas and Other Fuels",2021,9.968
Portugal,"Furnishings, household equipment and routine household maintenance",2021,6.997999999999998
Portugal,Health,2021,6.898999999999998
Portugal,Transport,2021,14.585999999999999
Portugal,Communication,2021,3.0439999999999996
Portugal,Recreation and culture,2021,4.945999999999999
Portugal,Education,2021,2.0469999999999997
Portugal,Restaurants and hotels,2021,9.219999999999997
Portugal,Miscellaneous goods and services,2021,10.720999999999997
Romania,Food and non-alcoholic beverages,2021,30.367696323036768
Romania,"Alcoholic Beverages, Tobacco, and Narcotics",2021,7.1409285907140925
Romania,Clothing and footwear,2021,5.5729442705572945
Romania,"Housing, Water, Electricity, Gas and Other Fuels",2021,9.41790582094179
Romania,"Furnishings, household equipment and routine household maintenance",2021,7.1339286607133925
Romania,Health,2021,8.83891161088389
Romania,Transport,2021,11.451885481145188
Romania,Communication,2021,5.4219457805421944
Romania,Recreation and culture,2021,5.667943320566795
Romania,Education,2021,2.6609733902660975
Romania,Restaurants and hotels,2021,2.8689713102868972
Romania,Miscellaneous goods and services,2021,3.4559654403455964
Slovak Republic,Food and non-alcoholic beverages,2021,22.78845576911538
Slovak Republic,"Alcoholic Beverages, Tobacco, and Narcotics",2021,6.2851257025140495
Slovak Republic,Clothing and footwear,2021,5.362107242144842
Slovak Republic,"Housing, Water, Electricity, Gas and Other Fuels",2021,17.255345106902137
Slovak Republic,"Furnishings, household equipment and routine household maintenance",2021,8.225164503290065
Slovak Republic,Health,2021,3.1320626412528245
Slovak Republic,Transport,2021,6.902138042760854
Slovak Republic,Communication,2021,3.7630752615052296
Slovak Republic,Recreation and culture,2021,8.91217824356487
Slovak Republic,Education,2021,1.8250365007300144
Slovak Republic,Restaurants and hotels,2021,6.675133502670053
Slovak Republic,Miscellaneous goods and services,2021,8.87417748354967
Slovenia,Food and non-alcoholic beverages,2021,17.80382196178038
Slovenia,"Alcoholic Beverages, Tobacco, and Narcotics",2021,5.347946520534794
Slovenia,Clothing and footwear,2021,6.593934060659393
Slovenia,"Housing, Water, Electricity, Gas and Other Fuels",2021,10.86489135108649
Slovenia,"Furnishings, household equipment and routine household maintenance",2021,6.567934320656795
Slovenia,Health,2021,5.5249447505524945
Slovenia,Transport,2021,14.961850381496186
Slovenia,Communication,2021,3.587964120358797
Slovenia,Recreation and culture,2021,8.358916410835892
Slovenia,Education,2021,1.4519854801451986
Slovenia,Restaurants and hotels,2021,9.104908950910492
Slovenia,Miscellaneous goods and services,2021,9.83090169098309
Spain,Food and non-alcoholic beverages,2021,22.821228212282126
Spain,"Alcoholic Beverages, Tobacco, and Narcotics",2021,3.1010310103101038
Spain,Clothing and footwear,2021,6.269062690626908
Spain,"Housing, Water, Electricity, Gas and Other Fuels",2021,13.237132371323716
Spain,"Furnishings, household equipment and routine household maintenance",2021,5.914059140591407
Spain,Health,2021,3.8430384303843037
Spain,Transport,2021,12.864128641286413
Spain,Communication,2021,3.6280362803628043
Spain,Recreation and culture,2021,5.504055040550406
Spain,Education,2021,1.576015760157602
Spain,Restaurants and hotels,2021,13.130131301313016
Spain,Miscellaneous goods and services,2021,8.11208112081121
Sweden,Food and non-alcoholic beverages,2021,16.477835221647783
Sweden,"Alcoholic Beverages, Tobacco, and Narcotics",2021,4.540954590454095
Sweden,Clothing and footwear,2021,4.573954260457396
Sweden,"Housing, Water, Electricity, Gas and Other Fuels",2021,15.488845111548882
Sweden,"Furnishings, household equipment and routine household maintenance",2021,7.84392156078439
Sweden,Health,2021,4.107958920410796
Sweden,Transport,2021,14.421855781442183
Sweden,Communication,2021,4.019959800401996
Sweden,Recreation and culture,2021,11.875881241187587
Sweden,Education,2021,0.11299887001129985
Sweden,Restaurants and hotels,2021,6.960930390696092
Sweden,Miscellaneous goods and services,2021,9.57490425095749
Switzerland,Food and non-alcoholic beverages,2021,11.917000000000002
Switzerland,"Alcoholic Beverages, Tobacco, and Narcotics",2021,2.9440000000000004
Switzerland,Clothing and footwear,2021,2.4280000000000004
Switzerland,"Housing, Water, Electricity, Gas and Other Fuels",2021,22.844000000000005
Switzerland,"Furnishings, household equipment and routine household maintenance",2021,3.7159999999999997
Switzerland,Health,2021,18.874000000000002
Switzerland,Transport,2021,9.800000000000002
Switzerland,Communication,2021,3.1720000000000006
Switzerland,Recreation and culture,2021,6.631000000000001
Switzerland,Education,2021,0.8150000000000001
Switzerland,Restaurants and hotels,2021,6.843000000000002
Switzerland,Miscellaneous goods and services,2021,10.016000000000002
Turkey,Food and non-alcoholic beverages,2021,25.943740562594375
Turkey,"Alcoholic Beverages, Tobacco, and Narcotics",2021,4.876951230487696
Turkey,Clothing and footwear,2021,5.869941300586994
Turkey,"Housing, Water, Electricity, Gas and Other Fuels",2021,15.356846431535685
Turkey,"Furnishings, household equipment and routine household maintenance",2021,8.640913590864091
Turkey,Health,2021,3.248967510324897
Turkey,Transport,2021,15.494845051549483
Turkey,Communication,2021,4.643953560464395
Turkey,Recreation and culture,2021,3.007969920300797
Turkey,Education,2021,2.277977220227798
Turkey,Restaurants and hotels,2021,5.911940880591194
Turkey,Miscellaneous goods and services,2021,4.725952740472595
United Kingdom,Food and non-alcoholic beverages,2021,
United Kingdom,"Alcoholic Beverages, Tobacco, and Narcotics",2021,
United Kingdom,Clothing and footwear,2021,
United Kingdom,"Housing, Water, Electricity, Gas and Other Fuels",2021,
United Kingdom,"Furnishings, household equipment and routine household maintenance",2021,
United Kingdom,Health,2021,
United Kingdom,Transport,2021,
United Kingdom,Communication,2021,
United Kingdom,Recreation and culture,2021,
United Kingdom,Education,2021,
United Kingdom,Restaurants and hotels,2021,
United Kingdom,Miscellaneous goods and services,2021,
Austria,Food and non-alcoholic beverages,2022,13.337
Austria,"Alcoholic Beverages, Tobacco, and Narcotics",2022,4.085
Austria,Clothing and footwear,2022,6.100999999999999
Austria,"Housing, Water, Electricity, Gas and Other Fuels",2022,15.436999999999998
Austria,"Furnishings, household equipment and routine household maintenance",2022,8.405999999999999
Austria,Health,2022,5.875
Austria,Transport,2022,13.969999999999997
Austria,Communication,2022,2.4170000000000003
Austria,Recreation and culture,2022,9.604999999999999
Austria,Education,2022,1.2859999999999998
Austria,Restaurants and hotels,2022,11.197
Austria,Miscellaneous goods and services,2022,8.283999999999999
Belgium,Food and non-alcoholic beverages,2022,16.858
Belgium,"Alcoholic Beverages, Tobacco, and Narcotics",2022,5.346
Belgium,Clothing and footwear,2022,5.876
Belgium,"Housing, Water, Electricity, Gas and Other Fuels",2022,17.177
Belgium,"Furnishings, household equipment and routine household maintenance",2022,8.363
Belgium,Health,2022,7.7040000000000015
Belgium,Transport,2022,10.735
Belgium,Communication,2022,3.9990000000000006
Belgium,Recreation and culture,2022,8.292000000000002
Belgium,Education,2022,0.523
Belgium,Restaurants and hotels,2022,6.726
Belgium,Miscellaneous goods and services,2022,8.401
Bulgaria,Food and non-alcoholic beverages,2022,22.729772702272978
Bulgaria,"Alcoholic Beverages, Tobacco, and Narcotics",2022,5.787942120578794
Bulgaria,Clothing and footwear,2022,3.867961320386796
Bulgaria,"Housing, Water, Electricity, Gas and Other Fuels",2022,11.987880121198788
Bulgaria,"Furnishings, household equipment and routine household maintenance",2022,6.2879371206287935
Bulgaria,Health,2022,8.613913860861391
Bulgaria,Transport,2022,13.751862481375188
Bulgaria,Communication,2022,5.626943730562695
Bulgaria,Recreation and culture,2022,7.820921790782092
Bulgaria,Education,2022,1.5149848501514984
Bulgaria,Restaurants and hotels,2022,6.227937720622794
Bulgaria,Miscellaneous goods and services,2022,5.781942180578194
Croatia,Food and non-alcoholic beverages,2022,21.729
Croatia,"Alcoholic Beverages, Tobacco, and Narcotics",2022,7.043000000000001
Croatia,Clothing and footwear,2022,4.428999999999999
Croatia,"Housing, Water, Electricity, Gas and Other Fuels",2022,12.486
Croatia,"Furnishings, household equipment and routine household maintenance",2022,6.031000000000001
Croatia,Health,2022,5.491
Croatia,Transport,2022,11.798
Croatia,Communication,2022,4.825
Croatia,Recreation and culture,2022,7.786
Croatia,Education,2022,1.136
Croatia,Restaurants and hotels,2022,10.703
Croatia,Miscellaneous goods and services,2022,6.543
Cyprus,Food and non-alcoholic beverages,2022,15.556688866222675
Cyprus,"Alcoholic Beverages, Tobacco, and Narcotics",2022,5.417891642167157
Cyprus,Clothing and footwear,2022,6.575868482630348
Cyprus,"Housing, Water, Electricity, Gas and Other Fuels",2022,8.227835443291134
Cyprus,"Furnishings, household equipment and routine household maintenance",2022,5.913881722365553
Cyprus,Health,2022,2.635947281054379
Cyprus,Transport,2022,15.261694766104677
Cyprus,Communication,2022,3.1379372412551745
Cyprus,Recreation and culture,2022,7.281854362912742
Cyprus,Education,2022,3.906921861562769
Cyprus,Restaurants and hotels,2022,18.947621047579048
Cyprus,Miscellaneous goods and services,2022,7.135857282854342
Czech Republic,Food and non-alcoholic beverages,2022,20.42340846816936
Czech Republic,"Alcoholic Beverages, Tobacco, and Narcotics",2022,9.654193083861678
Czech Republic,Clothing and footwear,2022,4.151083021660432
