currency;country;Year;Month;OBS_VALUE
EUR;Albania;1999;7;45.12
EUR;Albania;2000;1;46.98
EUR;Albania;2000;7;52.36
EUR;Albania;2001;1;52.80
EUR;Albania;2001;7;60.13
EUR;Albania;2002;1;62.78
EUR;Albania;2002;7;67.75
EUR;Albania;2003;1;67.06
EUR;Albania;2003;7;74.40
EUR;Albania;2004;1;74.90
EUR;Albania;2004;7;87.76
EUR;Albania;2005;1;85.48
EUR;Albania;2005;7;95.22
EUR;Albania;2006;1;96.26
EUR;Albania;2006;7;113.57
EUR;Albania;2007;1;113.04
EUR;Albania;2007;7;114.91
EUR;Albania;2008;1;131.38
EUR;Albania;2008;7;139.29
EUR;Albania;2009;1;137.32
EUR;Albania;2009;7;137.66
EUR;Albania;2010;1;130.47
EUR;Albania;2010;7;139.25
EUR;Albania;2011;1;136.92
EUR;Albania;2011;7;141.43
EUR;Albania;2012;1;143.96
EUR;Albania;2012;7;151.99
EUR;Albania;2013;1;150.44
EUR;Albania;2013;7;156.07
EUR;Albania;2014;1;156.92
EUR;Albania;2014;7;156.85
EUR;Albania;2015;1;156.99
EUR;Albania;2015;7;156.82
EUR;Albania;2016;1;160.26
EUR;Albania;2016;7;160.20
EUR;Albania;2017;1;162.69
EUR;Albania;2017;7;181.01
EUR;Albania;2018;1;180.52
EUR;Albania;2018;7;190.58
EUR;Albania;2019;1;210.66
EUR;Albania;2019;7;211.99
EUR;Albania;2020;1;213.45
EUR;Albania;2020;7;209.10
EUR;Albania;2021;1;242.52
EUR;Albania;2021;7;244.56
EUR;Albania;2022;1;248.43
EUR;Austria;1999;1;
EUR;Austria;1999;7;
EUR;Austria;2000;1;
EUR;Austria;2000;7;
EUR;Austria;2001;1;
EUR;Austria;2001;7;
EUR;Austria;2002;1;
EUR;Austria;2002;7;
EUR;Austria;2003;1;
EUR;Austria;2003;7;
EUR;Austria;2004;1;
EUR;Austria;2004;7;
EUR;Austria;2005;1;
EUR;Austria;2005;7;
EUR;Austria;2006;1;
EUR;Austria;2006;7;
EUR;Austria;2007;1;
EUR;Austria;2007;7;
EUR;Austria;2008;1;
EUR;Austria;2008;7;
EUR;Austria;2009;1;
EUR;Austria;2009;7;
EUR;Austria;2010;1;
EUR;Austria;2010;7;
EUR;Austria;2011;1;
EUR;Austria;2011;7;
EUR;Austria;2012;1;
EUR;Austria;2012;7;
EUR;Austria;2013;1;
EUR;Austria;2013;7;
EUR;Austria;2014;1;
EUR;Austria;2014;7;
EUR;Austria;2015;1;
EUR;Austria;2015;7;
EUR;Austria;2016;1;
EUR;Austria;2016;7;
EUR;Austria;2017;1;
EUR;Austria;2017;7;
EUR;Austria;2018;1;
EUR;Austria;2018;7;
EUR;Austria;2019;1;
EUR;Austria;2019;7;
EUR;Austria;2020;1;
EUR;Austria;2020;7;
EUR;Austria;2021;1;
EUR;Austria;2021;7;
EUR;Belgium;1999;1;1074.44
EUR;Belgium;1999;7;1095.89
EUR;Belgium;2000;1;1095.89
EUR;Belgium;2000;7;1095.89
EUR;Belgium;2001;1;1117.88
EUR;Belgium;2001;7;1140.24
EUR;Belgium;2002;1;1140.24
EUR;Belgium;2002;7;1163.02
EUR;Belgium;2003;1;1163.02
EUR;Belgium;2003;7;1186.31
EUR;Belgium;2004;1;1186.31
EUR;Belgium;2004;7;1186.31
EUR;Belgium;2005;1;1210.00
EUR;Belgium;2005;7;1210.00
EUR;Belgium;2006;1;1234.00
EUR;Belgium;2006;7;1234.00
EUR;Belgium;2007;1;1259.00
EUR;Belgium;2007;7;1283.00
EUR;Belgium;2008;1;1309.60
EUR;Belgium;2008;7;1335.80
EUR;Belgium;2009;1;1387.50
EUR;Belgium;2009;7;1387.50
EUR;Belgium;2010;1;1387.50
EUR;Belgium;2010;7;1387.50
EUR;Belgium;2011;1;1415.24
EUR;Belgium;2011;7;1443.54
EUR;Belgium;2012;1;1443.54
EUR;Belgium;2012;7;1472.42
EUR;Belgium;2013;1;1501.82
EUR;Belgium;2013;7;1501.82
EUR;Belgium;2014;1;1501.82
EUR;Belgium;2014;7;1501.82
EUR;Belgium;2015;1;1501.82
EUR;Belgium;2015;7;1501.82
EUR;Belgium;2016;1;1501.82
EUR;Belgium;2016;7;1531.93
EUR;Belgium;2017;1;1531.93
EUR;Belgium;2017;7;1562.59
EUR;Belgium;2018;1;1562.59
EUR;Belgium;2018;7;1562.59
EUR;Belgium;2019;1;1593.81
EUR;Belgium;2019;7;1593.81
EUR;Belgium;2020;1;1593.81
EUR;Belgium;2020;7;1625.72
EUR;Belgium;2021;1;1625.72
EUR;Belgium;2021;7;1625.72
EUR;Belgium;2022;1;1658.23
EUR;Bulgaria;1999;1;31.19
EUR;Bulgaria;1999;7;34.26
EUR;Bulgaria;2000;1;34.26
EUR;Bulgaria;2000;7;38.35
EUR;Bulgaria;2001;1;40.42
EUR;Bulgaria;2001;7;43.65
EUR;Bulgaria;2002;1;51.38
EUR;Bulgaria;2002;7;51.24
EUR;Bulgaria;2003;1;56.28
EUR;Bulgaria;2003;7;56.52
EUR;Bulgaria;2004;1;61.36
EUR;Bulgaria;2004;7;61.35
EUR;Bulgaria;2005;1;76.69
EUR;Bulgaria;2005;7;76.69
EUR;Bulgaria;2006;1;81.79
EUR;Bulgaria;2006;7;81.81
EUR;Bulgaria;2007;1;92.03
EUR;Bulgaria;2007;7;92.03
EUR;Bulgaria;2008;1;112.49
EUR;Bulgaria;2008;7;112.49
EUR;Bulgaria;2009;1;122.71
EUR;Bulgaria;2009;7;122.71
EUR;Bulgaria;2010;1;122.71
EUR;Bulgaria;2010;7;122.71
EUR;Bulgaria;2011;1;122.71
EUR;Bulgaria;2011;7;122.71
EUR;Bulgaria;2012;1;138.05
EUR;Bulgaria;2012;7;148.28
EUR;Bulgaria;2013;1;158.50
EUR;Bulgaria;2013;7;158.50
EUR;Bulgaria;2014;1;173.84
EUR;Bulgaria;2014;7;173.84
EUR;Bulgaria;2015;1;184.07
EUR;Bulgaria;2015;7;194.29
EUR;Bulgaria;2016;1;214.75
EUR;Bulgaria;2016;7;214.75
EUR;Bulgaria;2017;1;235.20
EUR;Bulgaria;2017;7;235.20
EUR;Bulgaria;2018;1;260.76
EUR;Bulgaria;2018;7;260.76
EUR;Bulgaria;2019;1;286.33
EUR;Bulgaria;2019;7;286.33
EUR;Bulgaria;2020;1;311.89
EUR;Bulgaria;2020;7;311.89
EUR;Bulgaria;2021;1;332.34
EUR;Bulgaria;2021;7;332.34
EUR;Bulgaria;2022;1;332.34
EUR;Switzerland;1999;1;
EUR;Switzerland;1999;7;
EUR;Switzerland;2000;1;
EUR;Switzerland;2000;7;
EUR;Switzerland;2001;1;
EUR;Switzerland;2001;7;
EUR;Switzerland;2002;1;
EUR;Switzerland;2002;7;
EUR;Switzerland;2003;1;
EUR;Switzerland;2003;7;
EUR;Switzerland;2004;1;
EUR;Switzerland;2004;7;
EUR;Switzerland;2005;1;
EUR;Switzerland;2005;7;
EUR;Switzerland;2006;1;
EUR;Switzerland;2006;7;
EUR;Switzerland;2007;1;
EUR;Switzerland;2007;7;
EUR;Switzerland;2008;1;
EUR;Switzerland;2008;7;
EUR;Switzerland;2009;1;
EUR;Switzerland;2009;7;
EUR;Switzerland;2010;1;
EUR;Switzerland;2010;7;
EUR;Switzerland;2011;1;
EUR;Switzerland;2011;7;
EUR;Switzerland;2012;1;
EUR;Switzerland;2012;7;
EUR;Switzerland;2013;1;
EUR;Switzerland;2013;7;
EUR;Switzerland;2014;1;
EUR;Switzerland;2014;7;
EUR;Switzerland;2015;1;
EUR;Switzerland;2015;7;
EUR;Switzerland;2016;1;
EUR;Switzerland;2016;7;
EUR;Switzerland;2017;1;
EUR;Switzerland;2017;7;
EUR;Switzerland;2018;1;
EUR;Switzerland;2018;7;
EUR;Switzerland;2019;1;
EUR;Switzerland;2019;7;
EUR;Switzerland;2020;1;
EUR;Switzerland;2020;7;
EUR;Switzerland;2021;1;
EUR;Switzerland;2021;7;
EUR;Cyprus;1999;1;
EUR;Cyprus;1999;7;
EUR;Cyprus;2000;1;
EUR;Cyprus;2000;7;
EUR;Cyprus;2001;1;
EUR;Cyprus;2001;7;
EUR;Cyprus;2002;1;
EUR;Cyprus;2002;7;
EUR;Cyprus;2003;1;
EUR;Cyprus;2003;7;
EUR;Cyprus;2004;1;
EUR;Cyprus;2004;7;
EUR;Cyprus;2005;1;
EUR;Cyprus;2005;7;
EUR;Cyprus;2006;1;
EUR;Cyprus;2006;7;
EUR;Cyprus;2007;1;
EUR;Cyprus;2007;7;
EUR;Cyprus;2008;1;
EUR;Cyprus;2008;7;
EUR;Cyprus;2009;1;
EUR;Cyprus;2009;7;
EUR;Cyprus;2010;1;
EUR;Cyprus;2010;7;
EUR;Cyprus;2011;1;
EUR;Cyprus;2011;7;
EUR;Cyprus;2012;1;
EUR;Cyprus;2012;7;
EUR;Cyprus;2013;1;
EUR;Cyprus;2013;7;
EUR;Cyprus;2014;1;
EUR;Cyprus;2014;7;
EUR;Cyprus;2015;1;
EUR;Cyprus;2015;7;
EUR;Cyprus;2016;1;
EUR;Cyprus;2016;7;
EUR;Cyprus;2017;1;
EUR;Cyprus;2017;7;
EUR;Cyprus;2018;1;
EUR;Cyprus;2018;7;
EUR;Cyprus;2019;1;
EUR;Cyprus;2019;7;
EUR;Cyprus;2020;1;
EUR;Cyprus;2020;7;
EUR;Cyprus;2021;1;
EUR;Cyprus;2021;7;
EUR;Czech Republic;1999;1;92.35
EUR;Czech Republic;1999;7;98.85
EUR;Czech Republic;2000;1;110.79
EUR;Czech Republic;2000;7;126.33
EUR;Czech Republic;2001;1;142.67
EUR;Czech Republic;2001;7;148.02
EUR;Czech Republic;2002;1;178.34
EUR;Czech Republic;2002;7;194.76
EUR;Czech Republic;2003;1;196.35
EUR;Czech Republic;2003;7;196.38
EUR;Czech Republic;2004;1;206.73
EUR;Czech Republic;2004;7;210.99
EUR;Czech Republic;2005;1;235.85
EUR;Czech Republic;2005;7;239.26
EUR;Czech Republic;2006;1;261.03
EUR;Czech Republic;2006;7;279.19
EUR;Czech Republic;2007;1;291.07
EUR;Czech Republic;2007;7;278.57
EUR;Czech Republic;2008;1;300.44
EUR;Czech Republic;2008;7;334.83
EUR;Czech Republic;2009;1;297.67
EUR;Czech Republic;2009;7;309.10
EUR;Czech Republic;2010;1;302.19
EUR;Czech Republic;2010;7;311.39
EUR;Czech Republic;2011;1;319.22
EUR;Czech Republic;2011;7;328.61
EUR;Czech Republic;2012;1;310.23
EUR;Czech Republic;2012;7;312.01
EUR;Czech Republic;2013;1;318.08
EUR;Czech Republic;2013;7;308.30
EUR;Czech Republic;2014;1;309.91
EUR;Czech Republic;2014;7;309.62
EUR;Czech Republic;2015;1;331.71
EUR;Czech Republic;2015;7;337.58
EUR;Czech Republic;2016;1;366.35
EUR;Czech Republic;2016;7;364.90
EUR;Czech Republic;2017;1;407.09
EUR;Czech Republic;2017;7;419.90
EUR;Czech Republic;2018;1;477.78
EUR;Czech Republic;2018;7;468.87
EUR;Czech Republic;2019;1;518.97
EUR;Czech Republic;2019;7;524.62
EUR;Czech Republic;2020;1;574.62
EUR;Czech Republic;2020;7;546.00
EUR;Czech Republic;2021;1;579.22
EUR;Czech Republic;2021;7;596.36
EUR;Czech Republic;2022;1;651.70
EUR;Germany;1999;1;
EUR;Germany;1999;7;
EUR;Germany;2000;1;
EUR;Germany;2000;7;
EUR;Germany;2001;1;
EUR;Germany;2001;7;
EUR;Germany;2002;1;
EUR;Germany;2002;7;
EUR;Germany;2003;1;
EUR;Germany;2003;7;
EUR;Germany;2004;1;
EUR;Germany;2004;7;
EUR;Germany;2005;1;
EUR;Germany;2005;7;
EUR;Germany;2006;1;
EUR;Germany;2006;7;
EUR;Germany;2007;1;
EUR;Germany;2007;7;
EUR;Germany;2008;1;
EUR;Germany;2008;7;
EUR;Germany;2009;1;
EUR;Germany;2009;7;
EUR;Germany;2010;1;
EUR;Germany;2010;7;
EUR;Germany;2011;1;
EUR;Germany;2011;7;
EUR;Germany;2012;1;
EUR;Germany;2012;7;
EUR;Germany;2013;1;
EUR;Germany;2013;7;
EUR;Germany;2014;1;
EUR;Germany;2014;7;
EUR;Germany;2015;1;1444.00
EUR;Germany;2015;7;1444.00
EUR;Germany;2016;1;1444.00
EUR;Germany;2016;7;1444.00
EUR;Germany;2017;1;1506.00
EUR;Germany;2017;7;1506.00
EUR;Germany;2018;1;1506.00
EUR;Germany;2018;7;1506.00
EUR;Germany;2019;1;1561.00
EUR;Germany;2019;7;1561.00
EUR;Germany;2020;1;1544.00
EUR;Germany;2020;7;1544.00
EUR;Germany;2021;1;1569.00
EUR;Germany;2021;7;1585.00
EUR;Germany;2022;1;1621.00
EUR;Denmark;1999;1;
EUR;Denmark;1999;7;
EUR;Denmark;2000;1;
EUR;Denmark;2000;7;
EUR;Denmark;2001;1;
EUR;Denmark;2001;7;
EUR;Denmark;2002;1;
EUR;Denmark;2002;7;
EUR;Denmark;2003;1;
EUR;Denmark;2003;7;
EUR;Denmark;2004;1;
EUR;Denmark;2004;7;
EUR;Denmark;2005;1;
EUR;Denmark;2005;7;
EUR;Denmark;2006;1;
EUR;Denmark;2006;7;
EUR;Denmark;2007;1;
EUR;Denmark;2007;7;
EUR;Denmark;2008;1;
EUR;Denmark;2008;7;
EUR;Denmark;2009;1;
EUR;Denmark;2009;7;
EUR;Denmark;2010;1;
EUR;Denmark;2010;7;
EUR;Denmark;2011;1;
EUR;Denmark;2011;7;
EUR;Denmark;2012;1;
EUR;Denmark;2012;7;
EUR;Denmark;2013;1;
EUR;Denmark;2013;7;
EUR;Denmark;2014;1;
EUR;Denmark;2014;7;
EUR;Denmark;2015;1;
EUR;Denmark;2015;7;
EUR;Denmark;2016;1;
EUR;Denmark;2016;7;
EUR;Denmark;2017;1;
EUR;Denmark;2017;7;
EUR;Denmark;2018;1;
EUR;Denmark;2018;7;
EUR;Denmark;2019;1;
EUR;Denmark;2019;7;
EUR;Denmark;2020;1;
EUR;Denmark;2020;7;
EUR;Denmark;2021;1;
EUR;Denmark;2021;7;
EUR;Estonia;1999;1;79.89
EUR;Estonia;1999;7;79.89
EUR;Estonia;2000;1;89.48
EUR;Estonia;2000;7;89.48
EUR;Estonia;2001;1;102.26
EUR;Estonia;2001;7;102.26
EUR;Estonia;2002;1;118.24
EUR;Estonia;2002;7;118.24
EUR;Estonia;2003;1;138.05
EUR;Estonia;2003;7;138.05
EUR;Estonia;2004;1;158.50
EUR;Estonia;2004;7;158.50
EUR;Estonia;2005;1;171.92
EUR;Estonia;2005;7;171.92
EUR;Estonia;2006;1;191.73
EUR;Estonia;2006;7;191.73
EUR;Estonia;2007;1;230.08
EUR;Estonia;2007;7;230.08
EUR;Estonia;2008;1;278.02
EUR;Estonia;2008;7;278.02
EUR;Estonia;2009;1;278.02
EUR;Estonia;2009;7;278.02
EUR;Estonia;2010;1;278.02
EUR;Estonia;2010;7;278.02
EUR;Estonia;2011;1;278.02
EUR;Estonia;2011;7;278.02
EUR;Estonia;2012;1;290.00
EUR;Estonia;2012;7;290.00
EUR;Estonia;2013;1;320.00
EUR;Estonia;2013;7;320.00
EUR;Estonia;2014;1;355.00
EUR;Estonia;2014;7;355.00
EUR;Estonia;2015;1;390.00
EUR;Estonia;2015;7;390.00
EUR;Estonia;2016;1;430.00
EUR;Estonia;2016;7;430.00
EUR;Estonia;2017;1;470.00
EUR;Estonia;2017;7;470.00
EUR;Estonia;2018;1;500.00
EUR;Estonia;2018;7;500.00
EUR;Estonia;2019;1;540.00
EUR;Estonia;2019;7;540.00
EUR;Estonia;2020;1;584.00
EUR;Estonia;2020;7;584.00
EUR;Estonia;2021;1;584.00
EUR;Estonia;2021;7;584.00
EUR;Estonia;2022;1;654.00
EUR;Greece;1999;1;505.06
EUR;Greece;1999;7;512.13
EUR;Greece;2000;1;526.05
EUR;Greece;2000;7;533.93
EUR;Greece;2001;1;543.55
EUR;Greece;2001;7;551.70
EUR;Greece;2002;1;571.71
EUR;Greece;2002;7;582.00
EUR;Greece;2003;1;606.52
EUR;Greece;2003;7;606.52
EUR;Greece;2004;1;630.77
EUR;Greece;2004;7;630.77
EUR;Greece;2005;1;667.68
EUR;Greece;2005;7;667.68
EUR;Greece;2006;1;709.71
EUR;Greece;2006;7;709.71
EUR;Greece;2007;1;730.30
EUR;Greece;2007;7;767.55
EUR;Greece;2008;1;794.02
EUR;Greece;2008;7;794.02
EUR;Greece;2009;1;817.83
EUR;Greece;2009;7;862.82
EUR;Greece;2010;1;862.82
EUR;Greece;2010;7;862.82
EUR;Greece;2011;1;862.82
EUR;Greece;2011;7;876.62
EUR;Greece;2012;1;876.62
EUR;Greece;2012;7;683.76
EUR;Greece;2013;1;683.76
EUR;Greece;2013;7;683.76
EUR;Greece;2014;1;683.76
EUR;Greece;2014;7;683.76
EUR;Greece;2015;1;683.76
EUR;Greece;2015;7;683.76
EUR;Greece;2016;1;683.76
EUR;Greece;2016;7;683.76
EUR;Greece;2017;1;683.76
EUR;Greece;2017;7;683.76
EUR;Greece;2018;1;683.76
EUR;Greece;2018;7;683.76
EUR;Greece;2019;1;683.76
EUR;Greece;2019;7;758.33
EUR;Greece;2020;1;758.33
EUR;Greece;2020;7;758.33
EUR;Greece;2021;1;758.33
EUR;Greece;2021;7;758.33
EUR;Greece;2022;1;773.50
EUR;Spain;1999;1;485.71
EUR;Spain;1999;7;485.71
EUR;Spain;2000;1;495.60
EUR;Spain;2000;7;495.60
EUR;Spain;2001;1;505.69
EUR;Spain;2001;7;505.69
EUR;Spain;2002;1;515.90
EUR;Spain;2002;7;515.90
EUR;Spain;2003;1;526.40
EUR;Spain;2003;7;526.40
EUR;Spain;2004;1;537.25
EUR;Spain;2004;7;572.60
EUR;Spain;2005;1;598.50
EUR;Spain;2005;7;598.50
EUR;Spain;2006;1;631.05
EUR;Spain;2006;7;631.05
EUR;Spain;2007;1;665.70
EUR;Spain;2007;7;665.70
EUR;Spain;2008;1;700.00
EUR;Spain;2008;7;700.00
EUR;Spain;2009;1;728.00
EUR;Spain;2009;7;728.00
EUR;Spain;2010;1;738.85
EUR;Spain;2010;7;738.85
EUR;Spain;2011;1;748.30
EUR;Spain;2011;7;748.30
EUR;Spain;2012;1;748.30
EUR;Spain;2012;7;748.30
EUR;Spain;2013;1;752.85
EUR;Spain;2013;7;752.85
EUR;Spain;2014;1;752.85
EUR;Spain;2014;7;752.85
EUR;Spain;2015;1;756.70
EUR;Spain;2015;7;756.70
EUR;Spain;2016;1;764.40
EUR;Spain;2016;7;764.40
EUR;Spain;2017;1;825.65
EUR;Spain;2017;7;825.65
EUR;Spain;2018;1;858.55
EUR;Spain;2018;7;858.55
EUR;Spain;2019;1;1050.00
EUR;Spain;2019;7;1050.00
EUR;Spain;2020;1;1108.33
EUR;Spain;2020;7;1108.33
EUR;Spain;2021;1;1108.33
EUR;Spain;2021;7;1108.33
EUR;Spain;2022;1;1125.83
EUR;Finland;1999;1;
EUR;Finland;1999;7;
EUR;Finland;2000;1;
EUR;Finland;2000;7;
EUR;Finland;2001;1;
EUR;Finland;2001;7;
EUR;Finland;2002;1;
EUR;Finland;2002;7;
EUR;Finland;2003;1;
EUR;Finland;2003;7;
EUR;Finland;2004;1;
EUR;Finland;2004;7;
EUR;Finland;2005;1;
EUR;Finland;2005;7;
EUR;Finland;2006;1;
EUR;Finland;2006;7;
EUR;Finland;2007;1;
EUR;Finland;2007;7;
EUR;Finland;2008;1;
EUR;Finland;2008;7;
EUR;Finland;2009;1;
EUR;Finland;2009;7;
EUR;Finland;2010;1;
EUR;Finland;2010;7;
EUR;Finland;2011;1;
EUR;Finland;2011;7;
EUR;Finland;2012;1;
EUR;Finland;2012;7;
EUR;Finland;2013;1;
EUR;Finland;2013;7;
EUR;Finland;2014;1;
EUR;Finland;2014;7;
EUR;Finland;2015;1;
EUR;Finland;2015;7;
EUR;Finland;2016;1;
EUR;Finland;2016;7;
EUR;Finland;2017;1;
EUR;Finland;2017;7;
EUR;Finland;2018;1;
EUR;Finland;2018;7;
EUR;Finland;2019;1;
EUR;Finland;2019;7;
EUR;Finland;2020;1;
EUR;Finland;2020;7;
EUR;Finland;2021;1;
EUR;Finland;2021;7;
EUR;France;1999;1;1035.97
EUR;France;1999;7;1049.49
EUR;France;2000;1;1049.49
EUR;France;2000;7;1083.29
EUR;France;2001;1;1083.29
EUR;France;2001;7;1127.23
EUR;France;2002;1;1127.23
EUR;France;2002;7;1154.27
EUR;France;2003;1;1154.27
EUR;France;2003;7;1215.11
EUR;France;2004;1;1215.11
EUR;France;2004;7;1286.09
EUR;France;2005;1;1286.09
EUR;France;2005;7;1217.88
EUR;France;2006;1;1217.88
EUR;France;2006;7;1254.28
EUR;France;2007;1;1254.28
EUR;France;2007;7;1280.07
EUR;France;2008;1;1280.07
EUR;France;2008;7;1321.02
EUR;France;2009;1;1321.02
EUR;France;2009;7;1337.70
EUR;France;2010;1;1343.77
EUR;France;2010;7;1343.77
EUR;France;2011;1;1365.00
EUR;France;2011;7;1365.00
EUR;France;2012;1;1398.37
EUR;France;2012;7;1425.67
EUR;France;2013;1;1430.22
EUR;France;2013;7;1430.22
EUR;France;2014;1;1445.38
EUR;France;2014;7;1445.38
EUR;France;2015;1;1457.52
EUR;France;2015;7;1457.52
EUR;France;2016;1;1466.62
EUR;France;2016;7;1466.62
EUR;France;2017;1;1480.27
EUR;France;2017;7;1480.27
EUR;France;2018;1;1498.47
EUR;France;2018;7;1498.47
EUR;France;2019;1;1521.22
EUR;France;2019;7;1521.22
EUR;France;2020;1;1539.42
EUR;France;2020;7;1539.42
EUR;France;2021;1;1554.58
EUR;France;2021;7;1554.58
EUR;France;2022;1;1603.12
EUR;Croatia;1999;1;
EUR;Croatia;1999;7;
EUR;Croatia;2000;1;
EUR;Croatia;2000;7;
EUR;Croatia;2001;1;
EUR;Croatia;2001;7;
EUR;Croatia;2002;1;
EUR;Croatia;2002;7;
EUR;Croatia;2003;1;
EUR;Croatia;2003;7;
EUR;Croatia;2004;1;
EUR;Croatia;2004;7;
EUR;Croatia;2005;1;
EUR;Croatia;2005;7;
EUR;Croatia;2006;1;
EUR;Croatia;2006;7;
EUR;Croatia;2007;1;
EUR;Croatia;2007;7;
EUR;Croatia;2008;1;
EUR;Croatia;2008;7;379.60
EUR;Croatia;2009;1;373.46
EUR;Croatia;2009;7;386.91
EUR;Croatia;2010;1;385.48
EUR;Croatia;2010;7;390.94
EUR;Croatia;2011;1;381.15
EUR;Croatia;2011;7;380.18
EUR;Croatia;2012;1;373.36
EUR;Croatia;2012;7;374.31
EUR;Croatia;2013;1;372.35
EUR;Croatia;2013;7;400.67
EUR;Croatia;2014;1;395.67
EUR;Croatia;2014;7;398.31
EUR;Croatia;2015;1;395.61
EUR;Croatia;2015;7;398.90
EUR;Croatia;2016;1;408.48
EUR;Croatia;2016;7;414.45
EUR;Croatia;2017;1;433.35
EUR;Croatia;2017;7;442.09
EUR;Croatia;2018;1;462.34
EUR;Croatia;2018;7;465.72
EUR;Croatia;2019;1;505.90
EUR;Croatia;2019;7;506.94
EUR;Croatia;2020;1;546.07
EUR;Croatia;2020;7;546.07
EUR;Croatia;2021;1;562.77
EUR;Croatia;2021;7;567.32
EUR;Croatia;2022;1;623.70
EUR;Hungary;1999;1;89.15
EUR;Hungary;1999;7;90.13
EUR;Hungary;2000;1;100.12
EUR;Hungary;2000;7;98.02
EUR;Hungary;2001;1;150.94
EUR;Hungary;2001;7;164.18
EUR;Hungary;2002;1;203.93
EUR;Hungary;2002;7;204.14
EUR;Hungary;2003;1;211.60
EUR;Hungary;2003;7;187.54
EUR;Hungary;2004;1;201.90
EUR;Hungary;2004;7;210.65
EUR;Hungary;2005;1;231.74
EUR;Hungary;2005;7;230.55
EUR;Hungary;2006;1;247.16
EUR;Hungary;2006;7;220.58
EUR;Hungary;2007;1;260.16
EUR;Hungary;2007;7;266.10
EUR;Hungary;2008;1;271.94
EUR;Hungary;2008;7;293.08
EUR;Hungary;2009;1;268.09
EUR;Hungary;2009;7;263.30
EUR;Hungary;2010;1;271.80
EUR;Hungary;2010;7;256.99
EUR;Hungary;2011;1;280.63
EUR;Hungary;2011;7;293.11
EUR;Hungary;2012;1;295.63
EUR;Hungary;2012;7;323.17
EUR;Hungary;2013;1;335.27
EUR;Hungary;2013;7;332.37
EUR;Hungary;2014;1;341.70
EUR;Hungary;2014;7;328.16
EUR;Hungary;2015;1;332.76
EUR;Hungary;2015;7;333.41
EUR;Hungary;2016;1;351.29
EUR;Hungary;2016;7;350.09
EUR;Hungary;2017;1;411.52
EUR;Hungary;2017;7;412.66
EUR;Hungary;2018;1;444.69
EUR;Hungary;2018;7;418.47
EUR;Hungary;2019;1;464.20
EUR;Hungary;2019;7;460.74
EUR;Hungary;2020;1;487.10
EUR;Hungary;2020;7;451.51
EUR;Hungary;2021;1;442.44
EUR;Hungary;2021;7;476.00
EUR;Hungary;2022;1;541.73
EUR;Ireland;1999;1;
EUR;Ireland;1999;7;
EUR;Ireland;2000;1;
EUR;Ireland;2000;7;944.71
EUR;Ireland;2001;1;944.71
EUR;Ireland;2001;7;1008.93
EUR;Ireland;2002;1;1008.93
EUR;Ireland;2002;7;1008.93
EUR;Ireland;2003;1;1073.15
EUR;Ireland;2003;7;1073.15
EUR;Ireland;2004;1;1073.15
EUR;Ireland;2004;7;1183.00
EUR;Ireland;2005;1;1183.00
EUR;Ireland;2005;7;1292.85
EUR;Ireland;2006;1;1292.85
EUR;Ireland;2006;7;1292.85
EUR;Ireland;2007;1;1402.70
EUR;Ireland;2007;7;1461.85
EUR;Ireland;2008;1;1461.85
EUR;Ireland;2008;7;1461.85
EUR;Ireland;2009;1;1461.85
EUR;Ireland;2009;7;1461.85
EUR;Ireland;2010;1;1461.85
EUR;Ireland;2010;7;1461.85
EUR;Ireland;2011;1;1461.85
EUR;Ireland;2011;7;1461.85
EUR;Ireland;2012;1;1461.85
EUR;Ireland;2012;7;1461.85
EUR;Ireland;2013;1;1461.85
EUR;Ireland;2013;7;1461.85
EUR;Ireland;2014;1;1461.85
EUR;Ireland;2014;7;1461.85
EUR;Ireland;2015;1;1461.85
EUR;Ireland;2015;7;1461.85
EUR;Ireland;2016;1;1546.35
EUR;Ireland;2016;7;1546.35
EUR;Ireland;2017;1;1563.25
EUR;Ireland;2017;7;1563.25
EUR;Ireland;2018;1;1613.95
EUR;Ireland;2018;7;1613.95
EUR;Ireland;2019;1;1656.20
EUR;Ireland;2019;7;1656.20
EUR;Ireland;2020;1;1656.20
EUR;Ireland;2020;7;1706.90
EUR;Ireland;2021;1;1723.80
EUR;Ireland;2021;7;1723.80
EUR;Ireland;2022;1;1774.50
EUR;Iceland;1999;1;
EUR;Iceland;1999;7;
EUR;Iceland;2000;1;
EUR;Iceland;2000;7;
EUR;Iceland;2001;1;
EUR;Iceland;2001;7;
EUR;Iceland;2002;1;
EUR;Iceland;2002;7;
EUR;Iceland;2003;1;
EUR;Iceland;2003;7;
EUR;Iceland;2004;1;
EUR;Iceland;2004;7;
EUR;Iceland;2005;1;
EUR;Iceland;2005;7;
EUR;Iceland;2006;1;
EUR;Iceland;2006;7;
EUR;Iceland;2007;1;
EUR;Iceland;2007;7;
EUR;Iceland;2008;1;
EUR;Iceland;2008;7;
EUR;Iceland;2009;1;
EUR;Iceland;2009;7;
EUR;Iceland;2010;1;
EUR;Iceland;2010;7;
EUR;Iceland;2011;1;
EUR;Iceland;2011;7;
EUR;Iceland;2012;1;
EUR;Iceland;2012;7;
EUR;Iceland;2013;1;
EUR;Iceland;2013;7;
EUR;Iceland;2014;1;
EUR;Iceland;2014;7;
EUR;Iceland;2015;1;
EUR;Iceland;2015;7;
EUR;Iceland;2016;1;
EUR;Iceland;2016;7;
